,date,positive,tested,death_total,death,severe,cases,recovery_total,certificate,recovery,Positive,Severe,Death,Cases,Recovery,l-tested,l-positive,l-severe,l-death,l-cases,l-recovery,Pm,Sm,Dm,Cm,Rm,Tm,t-7days,p-7days,c-7days,s-7days,d-7days,r-7days,P-7days,S-7days,D-7days,C-7days,R-7days,Pm-7days,Sm-7days,Dm-7days,Cm-7days,Rm-7Days,tl-7days,pl-7days,sl-7days,dl-7days,cl-7days,rl-7days
142,2020-06-16,42.0,4462.0,931.0,4.0,70.0,760.0,15657.0,6.0,149.0,0.9412819363514119,166.66666666666669,9.523809523809524,17.032720753025547,19.605263157894736,3.649529565947819,1.6232492903979006,1.845098040014257,0.6020599913279624,2.8808135922807914,2.173186268412274,0.3343150521372284,0.5571917535620473,0.03183952877497413,6.049510467245085,1.1860224468677865,35.51699434848364,3950.8571428571427,48.57142857142857,834.0,77.14285714285714,1.7142857142857142,76.71428571428571,1.5617466459817657,166.7230498100716,3.781324851442005,25.242668936637426,9.357341051680063,0.38662284941040015,0.6140480549459297,0.01364551233213177,6.6385417495821075,0.6106366768628968,3.563370181218852,1.6773568619467323,1.8859827646657727,0.3951648087469802,2.920413250818097,1.799535405709938
143,2020-06-17,43.0,1348.0,935.0,4.0,62.0,712.0,15737.0,7.0,80.0,3.1899109792284865,144.1860465116279,9.30232558139535,52.818991097922854,11.235955056179774,3.129689892199301,1.6334684555795866,1.792391689498254,0.6020599913279624,2.8524799936368566,1.9030899869919435,0.3422749343309719,0.493512696012099,0.03183952877497413,5.6674361219453955,0.6367905754994826,10.729921197166282,3416.0,49.57142857142857,803.8571428571429,73.42857142857143,2.142857142857143,76.71428571428571,1.916449448872335,152.4004215339549,4.713403109101658,30.198742965102895,9.724279066980161,0.3945827316041437,0.5844827782263108,0.017056890415164713,6.398608157742123,0.6106366768628968,3.480913252249949,1.6883805697770609,1.8642554814297847,0.4811733789366891,2.9043101497625172,1.7995354057099384
144,2020-06-18,68.0,6176.0,935.0,0.0,62.0,707.0,15811.0,7.0,74.0,1.1010362694300517,91.17647058823529,0.0,11.447538860103627,10.466760961810467,3.7907072873276797,1.8325089127062364,1.792391689498254,1.2610036829089555,2.8494194137968996,1.8692317197309762,0.5412719891745602,0.493512696012099,0.0,5.627636710976677,0.5890312823370214,49.16023242856006,3645.0,53.57142857142857,782.8571428571429,70.57142857142857,1.8571428571428572,71.85714285714286,1.9487832984897673,136.13991733227425,3.999117394815944,29.166272726973936,9.412906343893198,0.4264222603791178,0.5617402576727579,0.014782638359809419,6.231450631673509,0.5719743919218567,3.499556978813806,1.7213018442596713,1.8469094581604328,0.6183124771145426,2.8925903702065026,1.776079400601942
145,2020-06-19,54.0,4823.0,952.0,17.0,61.0,677.0,15880.0,7.0,69.0,1.1196350818992329,112.96296296296295,31.48148148148148,14.036906489736678,10.19202363367799,3.6833172619218826,1.7323937598229686,1.7853298350107671,1.2304489213782739,2.8305886686851442,1.8388490907372552,0.4298336384621508,0.4855528138183555,0.13531799729364005,5.3888402451643715,0.5492318713683038,38.39051182042506,3599.0,53.142857142857146,763.8571428571429,68.42857142857143,4.0,69.28571428571429,1.9504637787444266,133.22986442222134,7.9952187593383615,28.922482192188294,9.334518185741377,0.42301088229608486,0.5446833672575931,0.03183952877497413,6.080212869992382,0.551506123423659,3.495547247788582,1.717947401995454,1.8332689214075724,0.7510866093594416,2.8814623201788585,1.7616979489046045
146,2020-06-20,65.0,2474.0,953.0,1.0,59.0,711.0,15911.0,6.0,31.0,2.6273241713823765,90.76923076923077,1.5384615384615385,28.73888439773646,4.360056258790436,3.393399695293102,1.8129133566428555,1.7708520116421442,0.0,2.851869600729766,1.4913616938342726,0.5173923425933297,0.4696330494308684,0.007959882193743533,5.659476239751652,0.2467563480060495,19.6927485473215,3576.285714285714,56.285714285714285,751.0,66.42857142857143,4.0,65.71428571428571,2.0924932151965887,121.94440569490213,7.882773065497319,28.682098198874858,8.958631805019268,0.4480276549049931,0.5287636028701062,0.03183952877497413,5.977871527501393,0.5230779727317179,3.4916827958153007,1.743582387861635,1.820058800196385,0.7510866093594416,2.874067617985363,1.7250084727371864
147,2020-06-21,48.0,4127.0,953.0,0.0,59.0,732.0,15936.0,5.0,25.0,1.1630724497213472,122.91666666666667,0.0,17.736854858250545,3.415300546448088,3.615634468877416,1.6812412373755872,1.7708520116421442,1.2610036829089555,2.864511081058392,1.3979400086720377,0.3820743452996896,0.4696330494308684,0.0,5.826633765820266,0.19899705484358832,32.85043381357956,3958.5714285714284,54.285714285714285,738.5714285714286,64.71428571428571,4.0,63.285714285714285,1.6482299607460298,123.14448249981766,7.882773065497318,23.152530058609187,8.71393115048255,0.4321078905175061,0.5151180905379743,0.03183952877497413,5.878941563093437,0.5037468302611978,3.556535232449541,1.7277037518441112,1.8085721806139663,0.7510866093594416,2.8671000721707878,1.6928214324906343
148,2020-06-22,40.0,5376.0,955.0,2.0,62.0,706.0,16007.0,7.0,71.0,0.744047619047619,155.0,5.0,13.132440476190476,10.056657223796034,3.7304592600457687,1.6020599913279625,1.792391689498254,0.3010299956639812,2.8488047010518036,1.8512583487190752,0.3183952877497413,0.493512696012099,0.015919764387487066,5.619676828782934,0.5651516357557909,42.792326673565235,4112.285714285715,51.42857142857143,715.0,62.142857142857146,4.0,71.28571428571429,1.5551869295800753,126.23972059505574,8.120868303592557,22.13490527613806,9.90457383408536,0.4093653699639531,0.49464982203977664,0.03183952877497413,5.691315768526627,0.5674258878111461,3.5703910616589956,1.7025478576932997,1.7927581381148678,0.7510866093594416,2.854069578748522,1.7892738738711191
149,2020-06-23,53.0,3722.0,963.0,8.0,60.0,698.0,16058.0,8.0,51.0,1.4239656098871574,113.20754716981132,15.09433962264151,18.75335840945728,7.306590257879657,3.570776368794748,1.7242758696007892,1.7781512503836436,0.9030899869919435,2.843855422623161,1.7075701760979363,0.42187375626840723,0.47759293162461197,0.06367905754994826,5.5559977712329855,0.4059539918809202,29.62668152511343,4006.5714285714284,53.0,706.1428571428571,60.714285714285715,4.571428571428571,57.285714285714285,1.6241417400851816,118.60270352407642,8.916658317711411,22.380710655628302,8.147620562654634,0.42187375626840723,0.48327856176300016,0.03638803288568472,5.620813954810612,0.4559875370987367,3.5591406049228422,1.7169802261508553,1.7831943110247799,0.794090894454296,2.8487898402260035,1.722757289254785
150,2020-06-24,89.0,4979.0,967.0,4.0,58.0,713.0,16116.0,10.0,58.0,1.787507531632858,65.1685393258427,4.49438202247191,14.320144607350874,8.134642356241233,3.6971421262754594,1.9493900066449128,1.7634279935629373,0.6020599913279624,2.8530895298518657,1.7634279935629373,0.7084295152431744,0.4616731672371249,0.03183952877497413,5.675396004139139,0.4616731672371249,39.63225344264905,4525.285714285715,59.57142857142857,706.2857142857143,60.142857142857146,4.571428571428571,54.142857142857146,1.4237983904286633,107.3144882118214,8.229809237865206,16.88087544268945,7.704575891234844,0.47418155354157904,0.4787300576522896,0.03638803288568472,5.621951080838289,0.43097076448982846,3.640205209790865,1.7621118763030448,1.7790566401768777,0.794090894454296,2.8488769168281474,1.7028055759077845
151,2020-06-25,79.0,4455.0,968.0,1.0,51.0,727.0,16188.0,7.0,72.0,1.7732884399551068,64.55696202531645,1.2658227848101267,16.31874298540965,9.903713892709765,3.6488477083728936,1.8976270912904414,1.7075701760979363,0.0,2.8615344108590377,1.8573324964312685,0.6288306933057392,0.4059539918809202,0.007959882193743533,5.786834354851549,0.5731115179495344,35.46127517312744,4279.428571428572,61.142857142857146,709.1428571428571,58.57142857142857,4.714285714285714,53.857142857142854,1.5198344147893852,103.51170127426154,8.410641064266652,17.576761746304598,7.6241405956490285,0.4866899398460332,0.4662216713478355,0.03752515891336237,5.644693601391843,0.4286965124344731,3.6199395556544673,1.7714144732436452,1.7669392811196896,0.6139475111815881,2.850607630694167,1.701105686864969
152,2020-06-26,99.0,4758.0,970.0,2.0,48.0,757.0,16248.0,8.0,60.0,2.080706179066835,48.484848484848484,2.0202020202020203,15.91004623791509,7.926023778071334,3.6774244377012475,1.99563519459755,1.6812412373755872,0.3010299956639812,2.8790958795000727,1.7781512503836436,0.7880283371806097,0.3820743452996896,0.015919764387487066,6.025630820663855,0.47759293162461197,37.87311947783173,4270.142857142857,67.57142857142857,720.5714285714286,56.714285714285715,2.5714285714285716,52.57142857142857,1.6571302858133286,94.30054206310233,4.201886855512443,17.844353138901514,7.300426330562364,0.5378606110915273,0.45143903298802607,0.020468268498197658,5.735663683606054,0.41846237818537435,3.619097723622948,1.8090203924971568,1.752069481457521,0.48117337893668916,2.857537232239157,1.6924345668144531
153,2020-06-27,88.0,3533.0,970.0,0.0,45.0,790.0,16301.0,8.0,53.0,2.4908010189640533,51.13636363636363,0.0,22.360600056609115,6.70886075949367,3.5481436374348454,1.9444826721501687,1.6532125137753437,1.2610036829089555,2.8976270912904414,1.7242758696007892,0.7004696330494309,0.358194698718459,0.0,6.288306933057391,0.42187375626840723,28.1222637904959,4421.428571428572,70.85714285714286,731.8571428571429,54.714285714285715,2.4285714285714284,55.714285714285715,1.6376269783249966,88.63870390126418,3.9821066357322232,16.93316966159761,7.635969830662825,0.5640145097281132,0.435519268600539,0.01933114247052001,5.825496639792588,0.4434791507942825,3.641204001071768,1.8278160089982016,1.735263838905121,0.6613167622093971,2.8640740166049676,1.7257080204953839
154,2020-06-28,111.0,1513.0,971.0,1.0,43.0,822.0,16353.0,8.0,52.0,7.336417713152676,38.73873873873874,0.9009009009009009,54.3291473892928,6.326034063260341,3.179838928023187,2.0453229787866576,1.6334684555795866,0.0,2.9148718175400505,1.7160033436347992,0.8835469235055321,0.3422749343309719,0.007959882193743533,6.5430231632571845,0.41391387407466373,12.043301759133966,4048.0,79.85714285714286,744.7142857142857,52.42857142857143,2.5714285714285716,59.57142857142857,2.5195334445294724,76.6132856258459,4.110806764432352,22.160640023175073,8.051788904493147,0.635653449471805,0.4173252521576967,0.020468268498197658,5.927837982283577,0.47418155354157904,3.57894749523545,1.8798276863426402,1.7156376166104699,0.4811733789366891,2.871268407530919,1.7711456397757783
155,2020-06-29,110.0,5510.0,971.0,0.0,42.0,869.0,16424.0,10.0,71.0,1.9963702359346642,38.18181818181819,0.0,15.771324863883848,8.170310701956272,3.741151598851785,2.041392685158225,1.6232492903979006,1.2610036829089555,2.9390197764486663,1.8512583487190752,0.8755870413117887,0.3343150521372284,0.0,6.91713762636313,0.5651516357557909,43.858950887526866,4067.1428571428573,89.85714285714286,768.0,49.57142857142857,2.2857142857142856,59.57142857142857,2.6984366755133355,59.92497393753422,3.3965210501466387,22.53762350713127,7.782310829944611,0.7152522714092403,0.39458273160414375,0.01819401644284236,6.113189524795033,0.47418155354157904,3.580474972207738,1.9425894997469635,1.6914744167389908,0.6183124771145426,2.8841562754447563,1.7711456397757785
