,date,Pm,Sm,Dm,Cm,Rm,1st_ratio,2nd_ratio,pm,sm,dm,cm,rm,1st-ratio,2nd-ratio,P,S,C,D,R,V1,V2,P7,S7,C7,D7,R7,V17,V27
39,2020-04-07,2.9053570007163896,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,5.660242172386615,1.93451314752454,0.0716486350935014,77.73876907644909,0.0,12.762169474845818,6.854698900850745,1.9482088331970697,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7508219668223473,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
40,2020-04-08,4.155058505134124,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,10.24575481837071,2.077810417711542,0.2865945403740058,87.55463208425878,0.0,12.762169474845818,6.854698900850745,2.465850915386805,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7728582622563853,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
41,2020-04-09,4.568972379208788,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,12.75345704664326,2.149459052805044,0.0716486350935014,100.16479186071504,0.0,12.762169474845818,6.854698900850745,2.791318482177339,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7277348992124417,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
42,2020-04-10,5.094324603995861,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,13.398294762484774,2.2211076878985456,0.2865945403740058,113.20484344773232,0.0,12.762169474845818,6.854698900850745,2.6300433922046285,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.779251254155111,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
43,2020-04-11,5.126164132770835,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,14.258078383606792,2.4360535931790497,0.0,127.2479759260586,0.0,12.762169474845818,6.854698900850745,2.7814322784666476,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.767932855146079,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
44,2020-04-12,3.868502746159357,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,11.893673425521245,2.650999498459554,0.1432972701870029,138.78340617611235,0.0,12.762169474845818,6.854698900850745,3.074490107918177,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.671978347087029,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
45,2020-04-13,3.080474408978747,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,6.448377158415132,2.8659454037400587,0.0,145.01683742924698,0.0,12.762169474845818,6.854698900850745,2.093306517859672,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.5406643610300486,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
46,2020-04-14,3.550107458409616,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,11.463781614960237,2.8659454037400587,0.3582431754675073,156.12237586873968,0.0,12.762169474845818,6.854698900850745,3.2291365118552786,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7236540294097926,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
47,2020-04-15,4.39385497094643,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,9.099376656874686,3.0092426739270617,0.4298918105610088,164.64856344486637,0.0,12.762169474845818,6.854698900850745,2.07093240833907,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.667237099831545,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
48,2020-04-16,4.441614264108892,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,10.74729526402522,3.582431754675073,0.2149459052805044,174.60772372286306,0.0,12.762169474845818,6.854698900850745,2.4196822652679004,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.6141462117016245,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
49,2020-04-17,4.553052614821301,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,14.258078383606792,3.8690262950490792,0.5015404456545103,188.07766712044133,0.0,12.762169474845818,6.854698900850745,3.1315426351967157,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.6857889607004948,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
50,2020-04-18,4.592852025790019,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,12.968402951923766,3.9406749301425807,0.4298918105610088,188.79415347137635,11.75037615533424,12.762169474845818,6.854698900850745,2.8236056548530026,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.6918137287556876,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
51,2020-04-19,3.000875587041312,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,7.666403955004656,4.083972200329583,0.3582431754675073,190.1554775381529,5.803539442573618,12.762169474845818,6.854698900850745,2.554722357738023,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.6175611930156664,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
52,2020-04-20,2.7541192390352625,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,7.308160779537149,4.298918105610088,0.2149459052805044,175.3242100737981,21.709536433330943,12.762169474845818,6.854698900850745,2.6535382622348322,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.6975942993549746,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
53,2020-04-21,3.0963941733662343,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,8.81278211650068,4.370566740703589,0.2865945403740058,181.98753313749373,1.7912158773375366,12.762169474845818,6.854698900850745,2.8461434891927513,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.6428810104031855,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
54,2020-04-22,3.550107458409616,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,9.457619832342193,4.442215375797091,0.0,171.88507558931002,19.4884287454324,12.762169474845818,6.854698900850745,2.6640376222806044,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.727610326680547,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
55,2020-04-23,3.4943882830534108,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,9.529268467435696,4.513864010890592,0.4298918105610088,178.04685820735114,2.8659454037400587,12.762169474845818,6.854698900850745,2.7270204955898554,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7715157881551127,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
56,2020-04-24,3.5341876940221284,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,11.535430250053736,4.513864010890592,0.4298918105610088,188.07766712044133,1.074729526402522,12.762169474845818,6.854698900850745,3.263955185392457,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7904318667545036,1.3289666656321855,1.0863120576325607,1.5040028180815876,2.5540557103755837,0.6287896372346585,0.558131140087625
57,2020-04-25,2.9531162938788507,0.0,0.0,0.0,0.0,16.00191742099817,8.98263647218021,7.37980941463065,4.442215375797091,0.5015404456545103,193.737909292828,1.2896754316830263,12.762169474845818,6.854698900850745,2.4989904494880015,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.554055710375584,0.6287896372346586,0.558131140087625,2.7440582659880746,1.3289666656321855,1.0863120576325607,1.5040028180815874,2.5540557103755837,0.6287896372346585,0.558131140087625
